zip,dollars,timestamp,date,city,state,latitude,longitude
77035,10,"",7/2/14,Houston,TX,29.6518,-95.4854
77057,10,"",5/18/14,Houston,TX,29.7422,-95.4903
77054,10,"",6/26/14,Houston,TX,29.6852,-95.4017
77025,10,"",7/4/14,Houston,TX,29.6889,-95.4341
77023,10,"",7/4/14,Houston,TX,29.7242,-95.3178
77057,10,"",7/5/14,Houston,TX,29.7422,-95.4903
77009,10,"",7/5/14,Houston,TX,29.7936,-95.3675
77063,10,"",7/7/14,Houston,TX,29.7348,-95.522
77079,10,"",7/4/14,Houston,TX,29.7738,-95.598
77277,10,"",7/4/14,Houston,TX,29.834,-95.4342
77006,10,"",7/2/14,Houston,TX,29.7409,-95.3923
77092,10,"",6/6/14,Houston,TX,29.8324,-95.472
77007,10,"",7/4/14,Houston,TX,29.7736,-95.4034
77025,10,"",7/4/14,Houston,TX,29.6889,-95.4341
77044,10,"",7/4/14,Houston,TX,29.8635,-95.1976
77023,10,"",7/3/14,Houston,TX,29.7242,-95.3178
77092,10,"",7/6/14,Houston,TX,29.8324,-95.472
77064,10,"",7/4/14,Houston,TX,29.919,-95.5569
77056,10,"",6/26/14,Houston,TX,29.7446,-95.4683
77057,10,"",7/3/14,Houston,TX,29.7422,-95.4903
77024,5,"",6/22/10,Houston,TX,29.7696,-95.5201
77002,5,"",6/21/14,Houston,TX,29.7594,-95.3594
77047,5,"",7/5/14,Houston,TX,29.6254,-95.375
77025,5,"",6/3/14,Houston,TX,29.6889,-95.4341
77095,3,"",7/4/14,Houston,TX,29.8941,-95.6481
77030,3,"",7/4/14,Houston,TX,29.7041,-95.401
77077,3,"",7/5/14,Houston,TX,29.7477,-95.603
77070,1,"",7/4/14,Houston,TX,29.9781,-95.5803
77083,500,"",5/22/14,"Houston, TX",TX,29.6947,-95.6511
77339,250,"",7/2/14,Humble,TX,30.0563,-95.2107
77338,50,"",6/27/14,Humble,TX,30.0041,-95.2825
77339,50,"",7/4/14,Humble,TX,30.0563,-95.2107
77339,20,"",6/3/14,Humble,TX,30.0563,-95.2107
77345,10,"",7/3/14,Humble,TX,30.0566,-95.1707
77346,10,"",7/5/14,Humble,TX,30.0042,-95.1728
77345,10,"",7/5/14,Humble,TX,30.0566,-95.1707
77346,10,"",7/4/14,Humble,TX,30.0042,-95.1728
77396,10,"",7/6/14,Humble,TX,29.9507,-95.2622
77346,5,"",7/5/14,Humble,TX,30.0042,-95.1728
77340,40,"",5/1/14,Huntsville,TX,30.6448,-95.5798
77340,20,"",7/4/14,Huntsville,TX,30.6448,-95.5798
77340,10,"",5/1/14,Huntsville,TX,30.6448,-95.5798
76054,100,"",5/10/14,Hurst,TX,32.8558,-97.1755
76054,25,"",7/4/14,Hurst,TX,32.8558,-97.1755
78634,25,"",7/4/14,Hutto,TX,30.5257,-97.5672
78763,25,"",7/6/14,Hutto ,TX,30.3354,-97.5598
78635,25,"",5/9/14,Hye,TX,30.2269,-98.5396
78635,25,"",6/30/14,Hye,TX,30.2269,-98.5396
78025,100,"",5/10/14,Ingram,TX,30.0731,-99.269
75038,250,"",6/20/14,Irving,TX,32.8653,-96.9905
75039,150,"",6/29/14,Irving,TX,32.8697,-96.9389
75039,100,"",6/12/14,Irving,TX,32.8697,-96.9389
75038,100,"",5/6/14,Irving,TX,32.8653,-96.9905
75062,100,"",6/24/14,Irving,TX,32.8479,-96.974
75063,100,"",7/5/14,Irving,TX,32.9247,-96.9598
75061,25,"",7/5/14,Irving,TX,32.8267,-96.9633
75063,25,"",7/4/14,Irving,TX,32.9247,-96.9598
75063,25,"",5/7/14,Irving,TX,32.9247,-96.9598
75061,10,"",6/20/14,Irving,TX,32.8267,-96.9633
75039,10,"",7/7/14,Irving,TX,32.8697,-96.9389
75038,10,"",7/4/14,Irving,TX,32.8653,-96.9905
75063,10,"",7/1/14,Irving,TX,32.9247,-96.9598
75063,10,"",7/2/14,Irving,TX,32.9247,-96.9598
75061,5,"",5/10/14,Irving,TX,32.8267,-96.9633
75061,5,"",5/3/14,Irving,TX,32.8267,-96.9633
77450,250,"",5/12/14,Katy,TX,29.745,-95.7326
77450,100,"",10/5/14,katy,TX,29.745,-95.7326
77494,100,"",6/27/14,Katy,TX,29.7404,-95.8304
77494,100,"",7/4/14,Katy,TX,29.7404,-95.8304
77450,100,"",5/5/14,Katy,TX,29.745,-95.7326
77450,100,"",6/25/14,Katy,TX,29.745,-95.7326
77494,100,"",5/12/14,Katy,TX,29.7404,-95.8304
77450,100,"",5/11/14,Katy,TX,29.745,-95.7326
77450,50,"",9/5/14,Katy,TX,29.745,-95.7326
77450,50,"",6/4/14,Katy,TX,29.745,-95.7326
77450,35,"",7/4/14,Katy,TX,29.745,-95.7326
77450,25,"",7/4/14,Katy,TX,29.745,-95.7326
77493,25,"",7/5/14,Katy,TX,29.8678,-95.8298
77450,25,"",6/3/14,Katy,TX,29.745,-95.7326
77494,25,"",6/26/14,Katy,TX,29.7404,-95.8304
77450,25,"",7/4/14,Katy,TX,29.745,-95.7326
77450,20,"",6/23/14,Katy,TX,29.745,-95.7326
77449,10,"",7/4/14,Katy,TX,29.8323,-95.736
77450,10,"",6/30/14,Katy,TX,29.745,-95.7326
77450,10,"",7/4/14,Katy,TX,29.745,-95.7326
77450,10,"",7/4/14,Katy,TX,29.745,-95.7326
77494,10,"",7/26/14,Katy,TX,29.7404,-95.8304
77494,10,"",7/3/14,Katy,TX,29.7404,-95.8304
77450,100,"",7/2/14,"Katy, TX",TX,29.745,-95.7326
75142,100,"",7/3/14,Kaufman,TX,32.546,-96.2852
75142,10,"",5/3/14,Kaufman,TX,32.546,-96.2852
76262,200,"",6/13/14,Keller,TX,33.0211,-97.2127
76248,100,"",7/2/14,Keller,TX,32.9276,-97.2489
76248,100,"",7/5/14,Keller,TX,32.9276,-97.2489
76248,50,"",5/6/14,Keller,TX,32.9276,-97.2489
76248,25,"",7/4/14,Keller,TX,32.9276,-97.2489
76248,25,"",5/5/14,Keller,TX,32.9276,-97.2489
76248,25,"",6/21/14,Keller,TX,32.9276,-97.2489
76248,25,"",7/4/14,Keller,TX,32.9276,-97.2489
76244,10,"",6/24/14,Keller,TX,32.931,-97.2843
76248,10,"",5/1/14,Keller,TX,32.9276,-97.2489
76262,10,"",7/5/14,"Keller, tx",TX,33.0211,-97.2127
76539,25,"",7/7/14,Kempner,TX,31.0887,-98.0099
76060,25,"",7/1/14,Kennedale,TX,32.6432,-97.2139
76060,25,"",7/4/14,Kennedale,TX,32.6432,-97.2139
76060,3,"",7/5/14,Kennedale,TX,32.6432,-97.2139
78028,10,"",6/29/14,Kerrville,TX,30.0416,-99.1408
76549,100,"",7/4/14,Killeen,TX,31.0065,-97.841
76543,50,"",7/4/14,Killeen,TX,31.1172,-97.6651
76543,25,"",6/21/14,Killeen,TX,31.1172,-97.6651
76543,25,"",7/2/14,Killeen,TX,31.1172,-97.6651
76549,20,"",6/4/14,Killeen,TX,31.0065,-97.841
76543,15,"",6/7/14,Killeen,TX,31.1172,-97.6651
76549,10,"",7/4/14,Killeen,TX,31.0065,-97.841
76549,5,"",5/15/14,killeen,TX,31.0065,-97.841
76543,5,"",5/30/14,Killeen,TX,31.1172,-97.6651
76652,20,"",5/10/14,Kopperl,TX,32.1035,-97.5421
78640,25,"",7/4/14,Kyle,TX,29.9966,-97.8335
78945,25,"",6/7/14,La Grange,TX,29.904,-96.886
77571,10,"",7/7/14,La Porte,TX,29.6884,-95.0513
78645,100,"",6/24/14,Lago Vista,TX,30.449,-97.9669
78645,100,"",5/13/14,Lago Vista,TX,30.449,-97.9669
78645,50,"",7/4/14,Lago Vista,TX,30.449,-97.9669
78645,25,"",7/13/14,Lago Vista,TX,30.449,-97.9669
75065,50,"",7/4/14,Lake Dallas,TX,33.1219,-97.0237
75065,30,"",7/4/14,Lake Dallas,TX,33.1219,-97.0237
78738,500,"",5/9/14,Lakeway,TX,30.3337,-97.9824
79331,5,"",5/10/14,Lamesa,TX,32.7367,-101.9569
76550,50,"",7/4/14,Lampasas,TX,31.068,-98.1834
78045,50,"",5/15/20,Laredo,TX,27.6357,-99.5923
78045,50,"",5/6/14,Laredo,TX,27.6357,-99.5923
78045,50,"",6/12/14,Laredo,TX,27.6357,-99.5923
78053,25,"",6/24/14,Laredo,TX,28.8518,-98.2685
78043,25,"",5/1/14,Laredo,TX,27.5879,-99.2176
78045,20,"",5/2/14,Laredo,TX,27.6357,-99.5923
78043,15,"",7/2/14,laredo,TX,27.5879,-99.2176
78043,10,"",9/5/14,Laredo,TX,27.5879,-99.2176
78045,10,"",5/10/14,Laredo,TX,27.6357,-99.5923
78043,10,"",7/4/14,Laredo,TX,27.5879,-99.2176
78043,10,"",6/6/14,Laredo,TX,27.5879,-99.2176
75166,100,"",7/3/14,Lavon,TX,33.0139,-96.4377
75166,50,"",6/4/14,Lavon,TX,33.0139,-96.4377
75166,10,"",5/5/14,Lavon,TX,33.0139,-96.4377
77573,100,"",7/4/14,League City,TX,29.5173,-95.0963
77573,50,"",6/30/14,League City,TX,29.5173,-95.0963
77573,50,"",7/3/14,League City,TX,29.5173,-95.0963
77573,50,"",7/5/14,League City,TX,29.5173,-95.0963
77573,50,"",5/1/14,League City,TX,29.5173,-95.0963
77573,10,"",6/20/14,League City,TX,29.5173,-95.0963
77573,10,"",7/5/14,League City,TX,29.5173,-95.0963
78641,2500,"",7/3/14,Leander,TX,30.5835,-97.8575
78641,1000,"",5/2/14,Leander,TX,30.5835,-97.8575
78646,100,"",5/7/14,Leander,TX,30.6568,-97.6026
78641,100,"",7/3/14,Leander,TX,30.5835,-97.8575
78641,100,"",6/30/14,Leander,TX,30.5835,-97.8575
78641,100,"",7/3/14,Leander,TX,30.5835,-97.8575
78641,100,"",7/4/14,Leander,TX,30.5835,-97.8575
78641,100,"",7/4/14,Leander,TX,30.5835,-97.8575
78641,75,"",7/4/14,Leander,TX,30.5835,-97.8575
78641,50,"",7/4/14,Leander,TX,30.5835,-97.8575
78641,40,"",6/18/14,Leander,TX,30.5835,-97.8575
78641,25,"",6/28/14,Leander,TX,30.5835,-97.8575
78641,20,"",6/27/14,Leander,TX,30.5835,-97.8575
78641,20,"",5/10/14,Leander,TX,30.5835,-97.8575
78641,20,"",5/13/14,Leander,TX,30.5835,-97.8575
78641,20,"",6/10/14,Leander,TX,30.5835,-97.8575
78641,20,"",5/14/14,Leander,TX,30.5835,-97.8575
78641,10,"",5/13/14,Leander,TX,30.5835,-97.8575
78641,10,"",7/4/14,Leander,TX,30.5835,-97.8575
78641,10,"",7/5/14,Leander,TX,30.5835,-97.8575
78641,10,"",7/4/14,Leander,TX,30.5835,-97.8575
78641,5,"",7/5/14,Leander,TX,30.5835,-97.8575
75077,500,"",6/11/14,Lewisville,TX,33.0775,-97.0704
75077,250,"",7/3/14,Lewisville,TX,33.0775,-97.0704
75077,125,"",5/5/14,Lewisville,TX,33.0775,-97.0704
75077,100,"",6/11/14,Lewisville,TX,33.0775,-97.0704
75077,100,"",6/13/14,Lewisville,TX,33.0775,-97.0704
75077,100,"",6/26/14,Lewisville,TX,33.0775,-97.0704
75067,100,"",5/19/14,Lewisville,TX,33.0198,-96.9925
75077,100,"",5/2/14,Lewisville,TX,33.0775,-97.0704
75067,50,"",7/5/14,Lewisville,TX,33.0198,-96.9925
75067,50,"",7/4/14,Lewisville,TX,33.0198,-96.9925
75067,50,"",7/6/14,Lewisville,TX,33.0198,-96.9925
75077,50,"",5/1/14,Lewisville,TX,33.0775,-97.0704
75077,30,"",7/4/14,Lewisville,TX,33.0775,-97.0704
75077,25,"",5/18/14,Lewisville,TX,33.0775,-97.0704
75077,25,"",7/5/14,Lewisville,TX,33.0775,-97.0704
75056,10,"",7/5/14,Lewisville,TX,33.094,-96.8836
75067,10,"",7/5/14,Lewisville,TX,33.0198,-96.9925
78642,50,"",7/4/14,Liberty Hill,TX,30.663,-97.9316
78948,50,"",5/14/14,Lincoln,TX,30.3177,-96.9702
75771,100,"",5/8/14,Lindale,TX,32.5062,-95.4006
75771,20,"",6/9/14,Lindale,TX,32.5062,-95.4006
75068,50,"",7/3/14,Little Elm,TX,33.1768,-96.9583
75068,30,"",6/24/14,Little Elm,TX,33.1768,-96.9583
75068,20,"",5/2/14,Little Elm,TX,33.1768,-96.9583
75068,10,"",5/12/14,Little Elm,TX,33.1768,-96.9583
75068,10,"",6/11/14,Little Elm,TX,33.1768,-96.9583
78233,100,"",5/1/14,Live Oak,TX,29.5563,-98.3643
77399,500,"",6/27/14,Livingston,TX,30.8179,-94.8691
77399,100,"",5/16/14,Livingston,TX,30.8179,-94.8691
77399,50,"",9/5/14,Livingston,TX,30.8179,-94.8691
77399,25,"",7/4/14,Livingston,TX,30.8179,-94.8691
77399,5,"",7/4/14,Livingston,TX,30.8179,-94.8691
78644,25,"",6/23/14,Lockhart,TX,29.8868,-97.6769
78644,25,"",7/2/14,Lockhart,TX,29.8868,-97.6769
75604,10,"",7/4/14,Longview,TX,32.5251,-94.799
75604,10,"",7/4/14,Longview,TX,32.5251,-94.799
79423,100,"",5/10/14,Lubbock,TX,33.5146,-101.8795
79424,100,"",5/7/14,Lubbock,TX,33.5159,-101.9344
79413,50,"",5/10/14,Lubbock,TX,33.5466,-101.8871
79407,50,"",6/12/14,Lubbock,TX,33.5684,-101.9423
79401,50,"",6/20/14,Lubbock,TX,33.5865,-101.8606
79423,25,"",7/3/14,Lubbock,TX,33.5146,-101.8795
79411,25,"",7/4/14,Lubbock,TX,33.5704,-101.8626
79413,20,"",6/5/14,Lubbock,TX,33.5466,-101.8871
79424,20,"",5/2/14,Lubbock,TX,33.5159,-101.9344
79416,10,"",5/19/14,Lubbock,TX,33.5924,-101.9367
79424,10,"",7/4/14,Lubbock,TX,33.5159,-101.9344
79414,10,"",6/27/14,Lubbock,TX,33.5497,-101.9187
75901,100,"",6/7/14,Lufkin,TX,31.27,-94.6469
75904,1,"",6/26/14,Lufkin,TX,31.3489,-94.8327
77657,50,"",7/3/14,Lumberton,TX,30.2818,-94.2191
75147,5,"",5/10/14,Mabank,TX,32.3685,-96.0685
75147,5,"",6/7/14,Mabank,TX,32.3685,-96.0685
77354,100,"",7/4/14,Magnolia,TX,30.2333,-95.5502
77355,50,"",5/9/14,Magnolia,TX,30.1598,-95.7402
78652,25,"",5/4/14,Manchaca,TX,30.1238,-97.8393
78653,100,"",6/15/14,Manor,TX,30.3388,-97.5323
78653,50,"",7/4/14,Manor,TX,30.3388,-97.5323
78653,10,"",7/5/14,Manor,TX,30.3388,-97.5323
76063,30,"",6/27/14,Mansfield,TX,32.5773,-97.1416
76063,25,"",7/4/14,Mansfield,TX,32.5773,-97.1416
76063,25,"",6/6/14,Mansfield,TX,32.5773,-97.1416
76063,25,"",6/12/14,Mansfield,TX,32.5773,-97.1416
76063,5,"",7/4/14,Mansfield,TX,32.5773,-97.1416
77578,50,"",7/8/14,Manvel,TX,29.4694,-95.3503
77578,25,"",6/30/14,manvel,TX,29.4694,-95.3503
79842,50,"",7/4/14,Marathon,TX,30.1886,-103.2214
78654,10,"",7/6/14,Marble Falls,TX,30.5723,-98.2073
75672,50,"",6/5/14,Marshall,TX,32.5165,-94.3251
75672,50,"",7/2/14,Marshall,TX,32.5165,-94.3251
75069,1000,"",5/6/14,Mc Kinney,TX,33.1966,-96.6085
75070,100,"",5/9/14,Mc Kinney,TX,33.1951,-96.6642
75070,50,"",7/3/14,Mc Kinney,TX,33.1951,-96.6642
75070,25,"",7/4/14,Mc Kinney,TX,33.1951,-96.6642
75071,10,"",7/4/14,Mc Kinney,TX,33.2141,-96.7533
75071,5,"",6/30/14,Mc Kinney,TX,33.2141,-96.7533
78504,50,"",5/12/14,McAllen,TX,26.2556,-98.2303
78503,25,"",7/2/14,Mcallen,TX,26.1771,-98.252
78504,10,"",7/5/14,McAllen,TX,26.2556,-98.2303
78501,10,"",6/27/14,McAllen,TX,26.2154,-98.2359
78504,20,"",5/14/14,McAllen Texas,TX,26.2556,-98.2303
76657,100,"",7/4/14,McGregor,TX,31.4431,-97.3943
76657,25,"",5/12/14,McGregor,TX,31.4431,-97.3943
75070,100,"",6/29/14,McKinney,TX,33.1951,-96.6642
75070,35,"",6/9/14,McKinney,TX,33.1951,-96.6642
75070,25,"",7/5/14,McKinney,TX,33.1951,-96.6642
75070,25,"",7/5/14,McKinney,TX,33.1951,-96.6642
75070,10,"",7/4/14,McKinney,TX,33.1951,-96.6642
75069,10,"",5/16/14,McKinney,TX,33.1966,-96.6085
75149,100,"",7/4/14,Mesquite,TX,32.7678,-96.6082
75150,50,"",6/5/14,Mesquite,TX,32.8154,-96.6307
75181,10,"",7/9/14,Mesquite,TX,32.7272,-96.5669
75181,10,"",6/26/14,Mesquite,TX,32.7272,-96.5669
75150,4,"",7/4/14,Mesquite,TX,32.8154,-96.6307
79701,100,"",5/7/14,Midland,TX,31.9896,-102.0626
79701,100,"",7/3/14,Midland,TX,31.9896,-102.0626
79705,100,"",7/5/14,Midland,TX,32.0295,-102.0915
79705,100,"",6/20/14,Midland,TX,32.0295,-102.0915
79705,50,"",7/29/14,Midland,TX,32.0295,-102.0915
79707,20,"",6/21/14,Midland,TX,32.0199,-102.1476
79707,10,"",6/28/14,Midland,TX,32.0199,-102.1476
79701,10,"",7/5/14,Midland,TX,31.9896,-102.0626
79705,6,"",6/20/14,Midland,TX,32.0295,-102.0915
79707,5,"",6/8/14,Midland,TX,32.0199,-102.1476
79707,5,"",5/13/14,Midland,TX,32.0199,-102.1476
77459,200,"",5/12/14,Missouri City,TX,29.5704,-95.5423
77459,100,"",5/14/14,Missouri City,TX,29.5704,-95.5423
77459,50,"",6/27/14,Missouri City,TX,29.5704,-95.5423
77459,25,"",6/17/14,Missouri City,TX,29.5704,-95.5423
77459,20,"",6/6/14,Missouri City,TX,29.5704,-95.5423
77459,10,"",7/4/14,Missouri City,TX,29.5704,-95.5423
77459,5,"",7/5/14,Missouri City,TX,29.5704,-95.5423
77316,10,"",7/4/14,Montgomery,TX,30.3587,-95.6857
75023,25,"",7/5/14,NA,TX,33.055,-96.7365
75964,25,"",7/4/14,Nacogdoches,TX,31.6737,-94.6932
75965,10,"",5/9/14,Nacogdoches,TX,31.7195,-94.6168
75965,10,"",7/5/14,Nacogdoches,TX,31.7195,-94.6168
78059,10,"",6/28/14,Natalia,TX,29.2117,-98.8552
78130,100,"",6/5/14,New Braunfels,TX,29.7229,-98.0742
78130,50,"",5/15/10,New Braunfels,TX,29.7229,-98.0742
78130,50,"",7/3/14,New Braunfels,TX,29.7229,-98.0742
78130,30,"",6/4/14,New Braunfels,TX,29.7229,-98.0742
78130,30,"",5/12/14,New Braunfels,TX,29.7229,-98.0742
78130,25,"",7/4/14,New Braunfels,TX,29.7229,-98.0742
78130,20,"",5/8/14,New Braunfels,TX,29.7229,-98.0742
78130,15,"",5/4/14,New Braunfels,TX,29.7229,-98.0742
78130,10,"",7/4/14,New Braunfels,TX,29.7229,-98.0742
78130,10,"",7/4/14,New Braunfels,TX,29.7229,-98.0742
78130,10,"",7/30/14,New Braunfels,TX,29.7229,-98.0742
78130,10,"",7/4/14,New Braunfels,TX,29.7229,-98.0742
78132,10,"",5/6/14,New Braunfels,TX,29.7565,-98.1983
77357,25,"",7/5/14,New Caney,TX,30.1579,-95.198
78950,25,"",7/4/14,New Ulm,TX,29.9134,-96.4961
77629,10,"",5/5/14,Nome,TX,30.0015,-94.4189
76180,100,"",6/20/14,North Richland Hills,TX,32.84,-97.225
76180,50,"",5/11/14,North Richland Hills,TX,32.84,-97.225
76180,25,"",7/1/14,North Richland Hills,TX,32.84,-97.225
76180,25,"",7/4/14,North Richland Hills,TX,32.84,-97.225
76182,10,"",5/14/14,North Richland Hills,TX,32.8828,-97.2098
76180,10,"",6/28/14,North Richland Hills,TX,32.84,-97.225
76180,10,"",7/1/14,North Richland Hills,TX,32.84,-97.225
76182,10,"",7/5/14,North Richland Hills,TX,32.8828,-97.2098
79762,10,"",7/19/14,Odessa,TX,31.889,-102.3548
79761,10,"",7/4/14,Odessa,TX,31.8579,-102.3523
77632,25,"",7/5/14,Orange,TX,30.1775,-93.8409
78659,50,"",7/1/14,Paige,TX,30.1858,-97.1198
78659,20,"",5/11/14,Paige,TX,30.1858,-97.1198
78659,20,"",6/23/14,Paige,TX,30.1858,-97.1198
78659,10,"",6/29/14,Paige Tx.,TX,30.1858,-97.1198
77504,250,"",5/10/14,Pasadena,TX,29.6501,-95.1885
77504,100,"",7/2/14,Pasadena,TX,29.6501,-95.1885
77504,25,"",7/6/14,Pasadena,TX,29.6501,-95.1885
77502,25,"",7/5/14,Pasadena,TX,29.6789,-95.1982
77505,10,"",7/4/14,Pasadena,TX,29.6518,-95.1464
77505,10,"",7/5/14,Pasadena,TX,29.6518,-95.1464
77584,100,"",5/13/20,Pearland,TX,29.5405,-95.3208
77584,100,"",5/9/14,Pearland,TX,29.5405,-95.3208
77581,100,"",5/3/14,Pearland,TX,29.5617,-95.2721
77584,25,"",7/5/14,Pearland,TX,29.5405,-95.3208
77584,20,"",7/4/14,Pearland,TX,29.5405,-95.3208
77581,7,"",6/27/14,Pearland,TX,29.5617,-95.2721
77584,5,"",7/6/14,Pearland,TX,29.5405,-95.3208
77584,5,"",7/12/14,Pearland,TX,29.5405,-95.3208
77584,50,"",7/4/14,"Pearland, TX",TX,29.5405,-95.3208
78660,100,"",7/4/14,Pflugerville,TX,30.4421,-97.6299
78660,100,"",7/4/14,Pflugerville,TX,30.4421,-97.6299
78660,50,"",5/15/20,Pflugerville,TX,30.4421,-97.6299
78660,50,"",6/26/14,Pflugerville,TX,30.4421,-97.6299
78660,50,"",5/2/14,Pflugerville,TX,30.4421,-97.6299
78660,25,"",7/4/14,Pflugerville,TX,30.4421,-97.6299
78660,25,"",6/6/14,Pflugerville,TX,30.4421,-97.6299
78660,25,"",7/4/14,Pflugerville,TX,30.4421,-97.6299
78660,25,"",7/4/14,Pflugerville,TX,30.4421,-97.6299
78660,15,"",5/3/14,Pflugerville,TX,30.4421,-97.6299
78664,10,"",7/3/14,Pflugerville,TX,30.5145,-97.668
78660,10,"",7/4/14,Pflugerville,TX,30.4421,-97.6299
78660,10,"",7/4/14,Pflugerville,TX,30.4421,-97.6299
78660,10,"",7/4/14,Pflugerville,TX,30.4421,-97.6299
78063,50,"",7/1/14,Pipe Creek,TX,29.6796,-98.9484
75074,500,"",7/2/14,Plano,TX,33.0277,-96.6777
75024,250,"",7/6/14,Plano,TX,33.0752,-96.7843
75023,250,"",7/4/14,Plano,TX,33.055,-96.7365
75023,125,"",6/3/14,Plano,TX,33.055,-96.7365
75023,100,"",8/5/14,Plano,TX,33.055,-96.7365
75025,100,"",7/4/14,Plano,TX,33.0784,-96.7291
75024,100,"",5/10/14,Plano,TX,33.0752,-96.7843
75023,100,"",7/3/14,Plano,TX,33.055,-96.7365
75075,100,"",6/29/14,Plano,TX,33.025,-96.7397
75075,100,"",6/20/14,Plano,TX,33.025,-96.7397
75093,100,"",6/27/14,Plano,TX,33.0299,-96.7889
75023,100,"",6/6/14,Plano,TX,33.055,-96.7365
75023,100,"",5/9/14,Plano,TX,33.055,-96.7365
75023,100,"",7/3/14,Plano,TX,33.055,-96.7365
75023,100,"",6/23/14,Plano,TX,33.055,-96.7365
75024,100,"",6/6/14,Plano,TX,33.0752,-96.7843
75074,100,"",5/9/14,Plano,TX,33.0277,-96.6777
75075,100,"",5/2/14,Plano,TX,33.025,-96.7397
75093,100,"",5/2/14,Plano,TX,33.0299,-96.7889
75074,100,"",5/1/14,Plano,TX,33.0277,-96.6777
75025,50,"",7/4/14,Plano,TX,33.0784,-96.7291
75023,50,"",6/23/14,Plano,TX,33.055,-96.7365
75025,50,"",7/4/14,Plano,TX,33.0784,-96.7291
75025,50,"",5/8/14,Plano,TX,33.0784,-96.7291
75093,50,"",5/9/14,Plano,TX,33.0299,-96.7889
75074,50,"",7/5/14,Plano,TX,33.0277,-96.6777
75024,50,"",7/5/14,Plano,TX,33.0752,-96.7843
75024,50,"",7/4/14,Plano,TX,33.0752,-96.7843
75074,50,"",7/3/14,Plano,TX,33.0277,-96.6777
75023,50,"",5/2/14,Plano,TX,33.055,-96.7365
75093,50,"",5/1/14,Plano,TX,33.0299,-96.7889
75075,30,"",6/7/14,Plano,TX,33.025,-96.7397
75023,25,"",7/7/14,Plano,TX,33.055,-96.7365
75074,25,"",5/7/14,Plano,TX,33.0277,-96.6777
75093,25,"",7/4/14,Plano,TX,33.0299,-96.7889
75075,25,"",6/18/14,Plano,TX,33.025,-96.7397
75075,25,"",7/4/14,Plano,TX,33.025,-96.7397
75023,25,"",7/4/14,Plano,TX,33.055,-96.7365
75074,25,"",7/5/14,Plano,TX,33.0277,-96.6777
75093,25,"",5/10/14,Plano,TX,33.0299,-96.7889
75093,25,"",7/4/14,Plano,TX,33.0299,-96.7889
75023,25,"",6/29/14,Plano,TX,33.055,-96.7365
75023,25,"",5/1/14,Plano,TX,33.055,-96.7365
75074,20,"",5/13/14,Plano,TX,33.0277,-96.6777
75093,20,"",6/27/14,Plano,TX,33.0299,-96.7889
75074,20,"",6/29/14,Plano,TX,33.0277,-96.6777
75024,13,"",7/5/14,Plano,TX,33.0752,-96.7843
75023,10,"",5/10/14,Plano,TX,33.055,-96.7365
75023,10,"",6/11/14,Plano,TX,33.055,-96.7365
75075,10,"",7/6/14,Plano,TX,33.025,-96.7397
75075,10,"",5/6/14,Plano,TX,33.025,-96.7397
75025,10,"",7/2/14,Plano,TX,33.0784,-96.7291
75074,10,"",7/5/14,Plano,TX,33.0277,-96.6777
75025,10,"",7/5/14,Plano,TX,33.0784,-96.7291
75075,5,"",7/4/14,Plano,TX,33.025,-96.7397
75023,5,"",7/8/14,Plano,TX,33.055,-96.7365
75093,5,"",7/3/14,Plano,TX,33.0299,-96.7889
75025,25,"",7/5/14,"Plano, tx",TX,33.0784,-96.7291
75023,10,"",6/28/14,"Plano, TX",TX,33.055,-96.7365
75075,10,"",6/5/14,"Plano, TX",TX,33.025,-96.7397
78373,20,"",5/12/14,Port Aransas,TX,27.7707,-97.1051
78373,10,"",6/25/14,Port Aransas,TX,27.7707,-97.1051
77365,50,"",5/11/14,Porter,TX,30.1237,-95.2686
75078,25,"",7/2/14,Prosper,TX,33.2362,-96.7954
75078,20,"",5/18/14,Prosper,TX,33.2362,-96.7954
78150,20,"",5/6/14,Quincy,TX,29.4375,-98.4616
79366,50,"",5/14/14,Ransom Canyon,TX,33.533,-101.6908
75081,350,"",5/2/14,Richardson,TX,32.9462,-96.7058
75081,250,"",7/4/14,Richardson,TX,32.9462,-96.7058
75082,250,"",7/6/14,Richardson,TX,32.9865,-96.686
75081,200,"",6/18/14,Richardson,TX,32.9462,-96.7058
75082,200,"",6/9/14,Richardson,TX,32.9865,-96.686
75081,100,"",6/20/14,Richardson,TX,32.9462,-96.7058
75082,100,"",7/3/14,Richardson,TX,32.9865,-96.686
75080,100,"",7/7/14,Richardson,TX,32.966,-96.7452
75081,100,"",7/4/14,Richardson,TX,32.9462,-96.7058
75082,100,"",5/1/14,Richardson,TX,32.9865,-96.686
75080,100,"",5/2/14,Richardson,TX,32.966,-96.7452
75081,50,"",7/4/14,Richardson,TX,32.9462,-96.7058
75080,50,"",6/18/14,Richardson,TX,32.966,-96.7452
75081,25,"",7/5/14,Richardson,TX,32.9462,-96.7058
75081,25,"",7/4/14,Richardson,TX,32.9462,-96.7058
75081,20,"",6/21/14,Richardson,TX,32.9462,-96.7058
75080,10,"",6/29/14,Richardson,TX,32.966,-96.7452
75080,10,"",7/5/14,Richardson,TX,32.966,-96.7452
75081,1,"",7/4/14,Richardson,TX,32.9462,-96.7058
77469,100,"",5/13/14,Richmond,TX,29.5511,-95.7329
